DatGeracaoConjuntoDados,Codcvnarr,AnmArrecadacao,DatVencimentoTitulo,DatIncidenciaMultaMora,DatPagamentoTitulo,QtdDiasEmAtraso,SigNomAgente,NumCPFCNPJ,NomEmpreendimento,NumProcessoSIC,NumAutoInfracao,DscSituacaoArrecadacao,DscSituacaoCredito,VlrPcpPrvArr,VlrTotPvrArr,VlrTotPagArr,VlrTotDifPvrPagArr,VlrSelic
2024-09-10,2940946,201603,2018-07-19,2020-09-14,2023-01-10,1636.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000048502015,0029/2016-SFF,Quitada pela conciliação automática,Quitada,14422.0,21673.38,21673.38,0.0,0.4735
2024-09-10,2940946,201603,2018-06-19,2020-09-14,2022-12-12,1637.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000048502015,0029/2016-SFF,Quitada pela conciliação automática,Quitada,14422.0,21511.86,21511.86,0.0,0.4789
2024-09-10,2940946,201603,2017-02-24,2020-09-14,2021-08-10,1628.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000048502015,0029/2016-SFF,Quitada pela conciliação automática,Quitada,14422.0,19589.4,19589.4,0.0,0.586
2024-09-10,2940946,201603,2018-04-20,2020-09-14,2022-10-10,1634.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000048502015,0029/2016-SFF,Quitada pela conciliação automática,Quitada,14422.0,21217.65,21217.65,0.0,0.4893
2024-09-10,2940946,201603,2016-04-30,2020-09-14,2020-10-09,1623.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000048502015,0029/2016-SFF,Quitada pela conciliação automática,Quitada,14422.0,19286.54,19286.54,0.0,0.6837
2024-09-10,2940946,201603,2016-08-28,2020-09-14,2021-02-10,1627.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000048502015,0029/2016-SFF,Quitada pela conciliação automática,Quitada,14422.0,19375.96,19375.96,0.0,0.6488
2024-09-10,2940946,201603,2018-02-19,2020-09-14,2022-08-10,1633.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000048502015,0029/2016-SFF,Quitada pela conciliação automática,Quitada,14422.0,20894.59,20894.59,0.0,0.4998
2024-09-10,2940946,201603,2018-01-20,2020-09-14,2022-07-11,1633.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000048502015,0029/2016-SFF,Quitada pela conciliação automática,Quitada,14422.0,20746.05,20746.05,0.0,0.5045
2024-09-10,2940946,201603,2019-02-14,2020-09-14,2023-08-10,1638.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000048502015,0029/2016-SFF,Quitada pela conciliação automática,Quitada,14422.0,22739.17,22739.17,0.0,0.4376
2024-09-10,2940946,201603,2018-12-16,2020-09-14,2023-06-12,1639.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000048502015,0029/2016-SFF,Quitada pela conciliação automática,Quitada,14422.0,22430.54,22430.54,0.0,0.4479
2024-09-10,2940946,201603,2017-01-25,2020-09-14,2021-07-12,1629.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000048502015,0029/2016-SFF,Quitada pela conciliação automática,Quitada,14422.0,19537.48,19537.48,0.0,0.5947
2024-09-10,1590275,200808,2008-09-13,2008-09-14,,,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000049182009,003/2008-AGER,Cancelada,Convertido em TAC  ,145455.33,145455.33,,145455.33,1.4563747778687244
2024-09-10,2600226,201507,2015-07-18,2015-11-06,2015-11-04,109.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000019882015,1015/2015-SFF,Quitação manual,Quitada,77729.12,81094.79,10136.85,70957.94,0.7931
2024-09-10,1590275,200808,2008-08-24,2008-08-25,,,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000001962008,72/2008-SFF,Cancelada,Cancelada,0.0,0.0,,0.0,1.4638999836289843
2024-09-10,1590275,201204,2012-05-17,2012-05-18,2012-06-18,32.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000017442012,018/2012-SFF,Quitada pela conciliação automática,Quitada,32700.0,32927.49,32927.49,0.0,1.0888
2024-09-10,2940946,201603,2016-12-26,2020-09-14,2021-06-10,1627.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000048502015,0029/2016-SFF,Quitada pela conciliação automática,Quitada,14422.0,19492.78,19492.78,0.0,0.6056
2024-09-10,1590275,200906,2009-07-22,2009-07-23,,,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485200085412010,011/2009-AGER,Cancelada,Convertido em TAC  ,99278.67,99278.67,,99278.67,1.3666
2024-09-10,2940946,201802,2018-03-11,2018-03-12,2018-03-13,2.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,000267-39.00/17-3,0001/2018-AGER,Quitada pela conciliação automática,Quitada,1149.11,1156.69,1156.69,0.0,0.4945
2024-09-10,2940946,201008,2010-08-26,2010-08-27,,,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,48534001268/2014,0006/2010-AGER,Pendente de quitação,Convertido em TAC  ,73044.39,179952.16,,179952.16,1.2723
2024-09-10,2600226,201507,2015-11-05,2015-11-19,2015-11-20,15.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000019882015,1015/2015-SFF,Quitada pela conciliação automática,Quitada,70957.94,70957.94,70957.94,0.0,0.7492
2024-09-10,2940946,201707,2017-07-30,2017-10-15,2017-10-25,87.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000064372012,0021/2017-SFF,Quitada pela conciliação automática,Quitada,39130.58,41505.81,41505.81,0.0,0.5422
2024-09-10,2940946,201603,2017-10-22,2020-09-14,2022-04-11,1632.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000048502015,0029/2016-SFF,Quitada pela conciliação automática,Quitada,14422.0,20330.69,20330.69,0.0,0.5214
2024-09-10,2940946,201408,2014-09-28,2017-09-07,2017-08-31,1068.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000042392012,016/2014-SFF,Quitada pela conciliação automática,Quitada,1158.05,1572.98,1572.98,0.0,0.8905
2024-09-10,2940946,200603,2006-04-09,2006-04-21,,,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000009812007,04/2006-AGER,Cancelada,Cancelada,25654.12,25654.12,,25654.12,1.800528816098918
2024-09-10,2940946,201603,2018-05-20,2020-09-14,2022-11-10,1635.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000048502015,0029/2016-SFF,Quitada pela conciliação automática,Quitada,14422.0,21364.75,21364.75,0.0,0.4841
2024-09-10,1590275,200912,2009-12-27,2009-12-28,2010-03-12,75.0,ELETROCAR CENTRAIS ELÉTRICAS DE CARAZINHO SA,88446034000155,-,485000074572009,107/2009-SFF,Quitada pela conciliação automática,Quitada,22822.48,23193.61,23193.61,0.0,1.332
2024-09-10,2940946,201703,2017-03-30,2017-03-31,2017-06-30,92.0,BONET                BONET MADEIRAS E PAPEIS LTDA,75014258000146,-,485000053622016,0007/2017-SFG,Quitada pela conciliação automática,Quitada,3705.62,4547.53,4547.53,0.0,0.5755
2024-09-10,1590275,201006,2010-07-14,2014-02-21,2014-02-24,1321.0,Avelino Bragagnolo S.A. Indústria e Comércio,84586833000176,-,485000043532013,0006/2010-AGES,Quitada pela conciliação automática,Quitada,2280.54,3069.38,3069.38,0.0,1.2812
2024-09-10,2940946,201705,2017-06-10,2017-09-29,2017-09-28,110.0,HIDROPAN HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,91982348000187,-,485000033692012,0009/2017-SFF,Quitada pela conciliação automática,Quitada,14401.23,14775.66,14775.66,0.0,0.5502
2024-09-10,2940946,201704,2017-08-03,2019-11-21,2020-02-10,921.0,HIDROPAN HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,91982348000187,-,485000054202016,0007/2017-SFF,Quitada pela conciliação automática,Quitada,23772.62,28101.61,28101.61,0.0,0.5342
2024-09-10,2940946,201704,2017-06-04,2019-11-21,2019-12-10,919.0,HIDROPAN HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,91982348000187,-,485000054202016,0007/2017-SFF,Quitada pela conciliação automática,Quitada,23772.62,27923.32,27923.32,0.0,0.5502
2024-09-10,2940946,201704,2017-12-01,2019-11-21,2020-06-10,922.0,HIDROPAN HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,91982348000187,-,485000054202016,0007/2017-SFF,Quitada pela conciliação automática,Quitada,23772.62,28375.0,28375.0,0.0,0.5103
2024-09-10,2940946,201704,2018-01-30,2019-11-21,2020-07-29,911.0,HIDROPAN HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,91982348000187,-,485000054202016,0007/2017-SFF,Quitada pela conciliação automática,Quitada,23772.62,28424.92,28424.92,0.0,0.5045
2024-09-10,2940946,201704,2017-05-17,2019-11-21,2019-11-19,916.0,HIDROPAN HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,91982348000187,-,485000054202016,0007/2017-SFF,Quitação manual,Quitada,23772.62,27832.98,27832.98,0.0,0.5583
2024-09-10,2940946,201704,2018-03-31,2019-11-21,2020-07-29,851.0,HIDROPAN HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,91982348000187,-,485000054202016,0007/2017-SFF,Quitada pela conciliação automática,Quitada,23772.62,28424.92,28424.92,0.0,0.4893
2024-09-10,2940946,201704,2017-09-02,2019-11-21,2020-02-27,908.0,HIDROPAN HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,91982348000187,-,485000054202016,0007/2017-SFF,Quitada pela conciliação automática,Quitada,23772.62,28101.61,28101.61,0.0,0.5278
2024-09-10,2940946,201704,2017-10-02,2019-11-21,2020-04-14,925.0,HIDROPAN HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,91982348000187,-,485000054202016,0007/2017-SFF,Quitada pela conciliação automática,Quitada,23772.62,28251.38,28251.38,0.0,0.5214
2024-09-10,2940946,201704,2017-11-01,2019-11-21,2020-05-11,922.0,HIDROPAN HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,91982348000187,-,485000054202016,0007/2017-SFF,Quitada pela conciliação automática,Quitada,23772.62,28317.94,28317.94,0.0,0.5157
2024-09-10,2940946,201704,2017-12-31,2019-11-21,2020-07-10,922.0,HIDROPAN HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,91982348000187,-,485000054202016,0007/2017-SFF,Quitada pela conciliação automática,Quitada,23772.62,28424.92,28424.92,0.0,0.5045
2024-09-10,2940946,201704,2018-03-01,2019-11-21,2020-07-29,881.0,HIDROPAN HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,91982348000187,-,485000054202016,0007/2017-SFF,Quitada pela conciliação automática,Quitada,23772.62,28424.92,28424.92,0.0,0.4945
2024-09-10,2940946,201704,2017-07-04,2019-11-21,2020-01-10,920.0,HIDROPAN HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,91982348000187,-,485000054202016,0007/2017-SFF,Quitada pela conciliação automática,Quitada,23772.62,28011.28,28011.28,0.0,0.5422
2024-09-10,1590275,201110,2011-10-22,2011-10-23,2012-01-11,81.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485200000742012,005/2011-ARSE,Quitada pela conciliação automática,Quitada,9374.17,9593.04,9593.04,0.0,1.1456
2024-09-10,1590275,201008,2010-08-29,2011-03-04,2011-02-28,183.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000000592011,003/2010-ARSE,Quitada pela conciliação automática,Quitada,758120.93,797869.32,797548.68,320.64,1.2723
2024-09-10,1590275,200709,2007-10-01,2009-07-16,2009-07-08,646.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000018372007,040/2007-SFE,Quitada pela conciliação automática,Quitada,1002836.61,1221159.95,1221159.95,0.0,1.5698553659120134
2024-09-10,1590275,201105,2011-05-20,2012-11-04,2012-10-25,524.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000054152011,003/2011-ARSE,Quitada pela conciliação automática,Quitada,62684.54,71491.72,71491.72,0.0,1.1938
2024-09-10,1590275,201007,2010-07-17,2010-07-18,2011-04-08,265.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000058692010,002/2010-ARSE,Quitada pela conciliação automática,Quitada,267921.52,288732.82,288732.82,0.0,1.2812
2024-09-10,1590275,201109,2011-10-08,2013-03-28,2013-03-19,528.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000008352012,004/2011-ARSE,Quitada pela conciliação automática,Quitada,8124.27,9101.62,9101.62,0.0,1.1456
2024-09-10,2940946,199909,1999-09-22,1999-10-04,,,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000047511999,008/1999-SFF,Pendente de quitação,Cancelada,51334.11,289538.65,,289538.65,4.64300874496421
2024-09-10,1590275,201011,2010-12-04,2010-12-05,2011-06-10,188.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000011352010,113/2010-SFE,Quitada pela conciliação automática,Quitada,239986.7,253664.39,253664.39,0.0,1.2383
2024-09-10,2600226,201510,2015-11-04,2016-06-18,2016-06-15,224.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000018082015,0115/2015-SFE,Quitada pela conciliação automática,Quitada,22693.04,24406.36,24406.36,0.0,0.7492
2024-09-10,1590275,201203,2012-03-24,2013-07-26,2013-07-16,479.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000040552012,002/2012-ARSE,Quitada pela conciliação automática,Quitada,8701.54,9586.49,9586.49,0.0,1.1033
2024-09-10,1590275,200708,2007-10-27,2007-11-08,2008-03-31,156.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485200063502010,1/2007-ARSE,Quitação manual,Quitada,1.0,1.04,1.04,0.0,1.5607595755442714
2024-09-10,1590275,201309,2013-09-21,2013-09-22,2013-09-19,-2.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000020992012,109/2013-SFF,Quitada pela conciliação automática,Quitada,12577.2,12577.2,12577.2,0.0,0.9902
2024-09-10,2600226,201403,2014-03-22,2015-10-24,2015-10-22,579.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000031502013,0015/2014-SFE,Quitada pela conciliação automática,Quitada,1959851.96,2316545.02,2316545.02,0.0,0.9429
2024-09-10,1590275,201009,2010-10-15,2012-12-02,2012-11-30,777.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000044382011,004/2010-ARSE,Quitada pela conciliação automática,Quitada,432325.74,522465.66,522465.66,0.0,1.2557
2024-09-10,1590275,201005,2010-06-09,2011-02-20,2011-02-15,251.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000046882010,001/2010-ARSE,Quitada pela conciliação automática,Quitada,286575.05,307339.83,307339.83,0.0,1.2898
2024-09-10,1590275,200806,2008-06-26,2012-04-08,2012-03-30,1373.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000087872008,001/2008-ARSE,Quitada pela conciliação automática,Quitada,221412.0,326475.92,326475.92,0.0,1.4845520094902047
2024-09-10,1590275,201307,2013-08-18,2013-08-19,2013-08-14,-4.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000007122013,1016/2013-SFE,Quitada pela conciliação automática,Quitada,12144.1,12144.1,12144.1,0.0,0.9973
2024-09-10,1590275,200611,2008-03-19,2008-04-03,2008-03-31,12.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485200063542010,3/2006-ARSE,Quitação manual,Quitada,6.45,6.47,6.47,0.0,1.5159001369650629
2024-09-10,2940946,201510,2015-11-29,2017-11-12,2017-11-08,710.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000020862012,0048/2015-SFF,Quitada pela conciliação automática,Quitada,502243.66,621677.2,621677.2,0.0,0.7492
2024-09-10,1590275,200712,2008-01-07,2008-01-10,2008-01-09,2.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485200063532010,003/2007-ARSE,Quitação manual,Quitada,204278.84,204278.84,204278.84,0.0,1.5390372536950532
2024-09-10,2940946,201703,2017-04-16,2017-12-18,,,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000057702012,0006/2017-SFF,Cancelada,Cancelada,0.0,0.0,,0.0,0.5676
2024-09-10,1590275,201111,2011-12-02,2011-12-03,2011-12-02,0.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485200121552011,006/2011-ARSE,Quitada pela conciliação automática,Quitada,239549.24,239549.24,239549.24,0.0,1.1279
2024-09-10,1590275,201104,2011-04-23,2013-05-23,2013-05-14,752.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000060602011,001/2011-ARSE,Quitada pela conciliação automática,Quitada,1154352.65,1373679.65,1373679.65,0.0,1.2037
2024-09-10,2940946,201711,2017-12-23,2020-04-06,2020-04-14,843.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000052932015,0065/2017-SFE,Quitada pela conciliação automática,Quitada,1565791.64,1785628.79,1785628.79,0.0,0.5103
2024-09-10,1590275,200611,2006-12-16,2006-12-17,2008-03-18,458.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485200063542010,003/2006-ARSE,Quitação manual,Quitada,78935.3,90675.06,90668.61,6.45,1.6781965336005875
2024-09-10,1590275,201008,2011-03-01,2011-03-13,2011-03-03,2.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000000592011,003/2010-ARSE,Quitada pela conciliação automática,Quitada,320.64,320.64,320.64,0.0,1.2121
2024-09-10,1590275,200708,2007-08-24,2007-08-25,2007-10-26,63.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485200063502010,001/2007-ARSE,Quitação manual,Quitada,110172.01,112193.49,112192.49,1.0,1.5820273605850839
2024-09-10,1590275,201209,2012-10-11,2012-10-12,2012-10-19,8.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485340042372012,003/2012-ARSE,Quitada pela conciliação automática,Quitada,13545.12,13545.12,13545.12,0.0,1.0572
2024-09-10,1590275,201203,2012-03-15,2013-12-09,2013-12-04,629.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000037662012,001/2012-ARSE,Quitada pela conciliação automática,Quitada,57348.26,65285.26,65285.26,0.0,1.1033
2024-09-10,1590275,201012,2011-01-02,2011-06-17,2011-06-10,159.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000009652011,006/2010-ARSE,Quitada pela conciliação automática,Quitada,335234.99,351503.96,351503.96,0.0,1.2297
2024-09-10,1590275,200710,2007-10-20,2008-04-03,2008-03-31,163.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485200063522010,002/2007-ARSE,Quitação manual,Quitada,82309.67,86134.18,86313.25,-179.07,1.5631461623626068
2024-09-10,1590275,201011,2010-11-25,2012-07-13,2012-07-06,589.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000044372011,005/2010-ARSE,Quitada pela conciliação automática,Quitada,54430.12,64364.92,63966.28,398.64,1.2476
2024-09-10,1590275,201103,2011-04-07,2011-04-08,2011-04-07,0.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485200034842011,002/2011-ARSE,Quitada pela conciliação automática,Quitada,40869.98,40869.98,40869.98,0.0,1.2037
2024-09-10,2940946,201903,2019-03-15,2019-09-27,2019-09-26,195.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000025872018,0005/2019-SFE,Quitada pela conciliação automática,Quitada,158541.31,164248.8,164248.8,0.0,0.4329
2024-09-10,2940946,201809,2018-10-04,2019-06-08,2019-05-31,239.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000018612015,0028/2018-SFE,Quitada pela conciliação automática,Quitada,1117340.33,1162033.94,1162033.94,0.0,0.4577
2024-09-10,1590275,201211,2012-12-07,2012-12-08,2012-12-14,7.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485340051312012,004/2012/2012-ARSE,Quitada pela conciliação automática,Quitada,238012.01,241939.21,241939.21,0.0,1.0462
2024-09-10,2600226,199909,1999-09-22,2000-01-06,2011-05-11,4249.0,COSERN COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN,8324196000181,-,485000047511999,008/1999-SFF,Quitação manual,Quitada,51334.11,126074.0,72422.57,53651.43,4.64300874496421
2024-09-10,1590275,200712,2008-01-16,2008-01-17,2009-05-20,490.0,UHENPAL NOVA PALMA ENERGIA LTDA,89889604000144,-,485200085762010,004/2007-AGER,Quitação manual,Quitada,59356.51,69311.86,69341.0,-29.14,1.5357691050204925
2024-09-10,1590275,200811,2008-12-15,2009-04-24,2009-05-04,140.0,UHENPAL NOVA PALMA ENERGIA LTDA,89889604000144,-,485000050342008,110/2008-SFF,Quitada pela conciliação automática,Quitada,1763.34,1840.22,1840.22,0.0,1.427
2024-09-10,1590275,200812,2009-01-02,2009-01-03,2008-12-29,-4.0,UHENPAL NOVA PALMA ENERGIA LTDA,89889604000144,-,485000064082008,178/2008/2008-SFF,Quitação manual,Quitada,35678.51,35678.51,35678.51,0.0,1.4165
2024-09-10,1590275,201010,2010-11-19,2010-11-20,2010-11-22,3.0,UHENPAL NOVA PALMA ENERGIA LTDA,89889604000144,-,485000067112007,135/2010-SFF,Quitada pela conciliação automática,Quitada,2771.06,2772.17,2772.17,0.0,1.2476
2024-09-10,1590275,200707,2009-05-21,2009-06-04,2009-05-20,-1.0,UHENPAL NOVA PALMA ENERGIA LTDA,89889604000144,-,485200085362010,002/2007-AGER,Quitação manual,Quitada,10.58,10.58,10.58,0.0,1.3821
2024-09-10,1590275,201211,2012-12-17,2013-06-03,2013-06-14,179.0,UHENPAL NOVA PALMA ENERGIA LTDA,89889604000144,-,485000010902012,165/2012-SFE,Quitada pela conciliação automática,Quitada,19877.63,21364.48,21364.48,0.0,1.0462
2024-09-10,1590275,201308,2013-08-31,2013-09-01,2013-08-26,-5.0,UHENPAL NOVA PALMA ENERGIA LTDA,89889604000144,-,485000059302012,064/2013-SFF,Quitada pela conciliação automática,Quitada,1999.98,1999.98,1999.98,0.0,0.9902
2024-09-10,1590275,200909,2009-10-04,2009-10-05,2009-09-30,-4.0,UHENPAL NOVA PALMA ENERGIA LTDA,89889604000144,-,485200085782010,015/2009-AGER,Quitação manual,Quitada,1371.21,1371.21,1371.21,0.0,1.3459
2024-09-10,2600226,201409,2014-10-08,2015-03-21,2015-03-20,163.0,UHENPAL NOVA PALMA ENERGIA LTDA,89889604000144,-,485000045022012,1015/2014-SFE,Quitada pela conciliação automática,Quitada,20894.69,21847.49,21847.49,0.0,0.881
2024-09-10,2940946,202310,2023-12-11,2023-12-02,2023-12-11,0.0,UHENPAL NOVA PALMA ENERGIA LTDA,89889604000144,-,485000083012022,0007/2023-SFF,Quitada pela conciliação automática,Quitada,11933.54,8950.15,8950.15,0.0,0.0789
